date,sku_id,units_sold,revenue,unit_price,promo_flag,customer_id,order_id,sales_channel,region,discount_pct,ad_spend,page_views,return_units,stockout_flag
2025-05-14,SKU0038,1,420.74,420.74,False,CUST01411,ORD116789,Website,East,0.0,52.83,57,0,False
2025-05-15,SKU0038,3,1262.22,420.74,False,CUST00857,ORD116790,Website,North,0.0,122.78,83,0,False
2025-05-16,SKU0038,1,420.74,420.74,False,CUST02344,ORD116791,Social Commerce,West,0.0,70.51,54,0,False
2025-05-17,SKU0038,3,1032.5,344.17,True,CUST01024,ORD116792,Website,West,0.182,330.5,91,0,False
2025-05-18,SKU0038,1,420.74,420.74,False,CUST01116,ORD116793,Website,North,0.0,78.74,73,0,False
2025-05-19,SKU0038,3,1262.22,420.74,False,CUST00832,ORD116794,Website,East,0.0,86.88,87,0,False
2025-05-21,SKU0038,2,841.48,420.74,False,CUST00945,ORD116795,Marketplace,North,0.0,105.93,65,0,False
2025-05-22,SKU0038,5,1916.47,383.29,True,CUST02012,ORD116796,Website,East,0.089,407.5,113,1,True
2025-05-25,SKU0038,1,420.74,420.74,False,CUST01049,ORD116797,Mobile App,North,0.0,59.74,46,0,True
2025-05-26,SKU0038,2,841.48,420.74,False,CUST00052,ORD116798,Mobile App,South,0.0,111.16,78,0,False
2025-05-27,SKU0038,6,2524.44,420.74,False,CUST01719,ORD116799,Marketplace,South,0.0,117.54,106,0,False
2025-05-28,SKU0038,1,420.74,420.74,False,CUST02194,ORD116800,Marketplace,East,0.0,53.81,56,0,False
2025-05-29,SKU0038,2,841.48,420.74,False,CUST00574,ORD116801,Mobile App,Central,0.0,48.16,81,1,False
2025-05-30,SKU0038,2,841.48,420.74,False,CUST00253,ORD116802,Website,North,0.0,71.0,51,0,False
2025-06-01,SKU0038,0,0.0,321.02,True,CUST01234,ORD116803,Website,East,0.237,341.0,94,0,False
2025-06-03,SKU0038,6,2216.46,369.41,True,CUST00908,ORD116804,Mobile App,East,0.122,579.0,162,0,False
2025-06-04,SKU0038,7,2712.51,387.5,True,CUST01492,ORD116805,Marketplace,South,0.079,593.0,166,0,False
2025-06-05,SKU0038,4,1566.84,391.71,True,CUST02261,ORD116806,Website,South,0.069,544.0,152,0,False
2025-06-07,SKU0038,1,369.83,369.83,True,CUST00839,ORD116807,Marketplace,North,0.121,358.5,99,0,False
2025-06-08,SKU0038,3,1022.4,340.8,True,CUST00336,ORD116808,Mobile App,West,0.19,439.0,122,0,False
2025-06-09,SKU0038,1,339.54,339.54,True,CUST00752,ORD116809,Mobile App,West,0.193,411.0,114,0,True
2025-06-10,SKU0038,3,960.55,320.18,True,CUST01063,ORD116810,Social Commerce,West,0.239,446.0,124,0,False
2025-06-11,SKU0038,5,1781.83,356.37,True,CUST01651,ORD116811,Social Commerce,East,0.153,477.5,133,0,False
2025-06-12,SKU0038,2,642.05,321.02,True,CUST00890,ORD116812,Website,North,0.237,271.0,74,0,True
2025-06-13,SKU0038,6,2350.25,391.71,True,CUST00791,ORD116813,Marketplace,West,0.069,540.5,151,0,False
2025-06-14,SKU0038,5,1958.54,391.71,True,CUST01537,ORD116814,Website,North,0.069,453.0,126,0,False
2025-06-15,SKU0038,4,1588.71,397.18,True,CUST00562,ORD116815,Marketplace,North,0.056,498.5,139,0,False
2025-06-17,SKU0038,1,342.06,342.06,True,CUST01071,ORD116816,Social Commerce,North,0.187,386.5,107,0,False
2025-06-18,SKU0038,6,2284.62,380.77,True,CUST00877,ORD116817,Website,West,0.095,512.5,143,1,False
2025-06-19,SKU0038,6,1837.79,306.3,True,CUST00021,ORD116818,Mobile App,East,0.272,645.5,181,0,False
2025-06-20,SKU0038,10,3386.96,338.7,True,CUST01086,ORD116819,Mobile App,East,0.195,600.0,168,0,False
2025-06-22,SKU0038,4,1575.25,393.81,True,CUST01263,ORD116820,Mobile App,North,0.064,411.0,114,0,False
2025-06-24,SKU0038,3,1168.82,389.61,True,CUST00083,ORD116821,Mobile App,South,0.074,509.0,142,0,False
2025-06-25,SKU0038,2,697.59,348.79,True,CUST01483,ORD116822,Marketplace,South,0.171,355.0,98,0,False
2025-06-26,SKU0038,4,1523.08,380.77,True,CUST00207,ORD116823,Mobile App,West,0.095,477.5,133,1,False
2025-06-27,SKU0038,3,1154.93,384.98,True,CUST00241,ORD116824,Marketplace,West,0.085,439.0,122,0,False
2025-06-28,SKU0038,1,363.94,363.94,True,CUST01230,ORD116825,Marketplace,East,0.135,348.0,96,0,False
2025-06-29,SKU0038,3,994.63,331.54,True,CUST01151,ORD116826,Website,West,0.212,463.5,129,0,False
2025-06-30,SKU0038,6,2123.05,353.84,True,CUST01664,ORD116827,Website,South,0.159,516.0,144,0,False
2025-07-01,SKU0038,5,1895.43,379.09,True,CUST01083,ORD116828,Social Commerce,West,0.099,477.5,133,0,False
2025-07-03,SKU0038,3,1167.55,389.18,True,CUST01996,ORD116829,Mobile App,North,0.075,421.5,117,0,False
2025-07-04,SKU0038,4,1465.86,366.46,True,CUST02301,ORD116830,Website,West,0.129,512.5,143,0,True
2025-07-05,SKU0038,4,1430.52,357.63,True,CUST01663,ORD116831,Website,West,0.15,411.0,114,0,False
2025-07-06,SKU0038,4,1425.47,356.37,True,CUST00484,ORD116832,Marketplace,West,0.153,404.0,112,0,False
2025-07-07,SKU0038,1,354.26,354.26,True,CUST02020,ORD116833,Marketplace,South,0.158,407.5,113,0,False
2025-07-08,SKU0038,5,1796.56,359.31,True,CUST00498,ORD116834,Social Commerce,North,0.146,568.5,159,0,False
2025-07-09,SKU0038,5,1642.99,328.6,True,CUST01262,ORD116835,Mobile App,West,0.219,502.0,140,0,False
2025-07-10,SKU0038,4,1220.15,305.04,True,CUST02221,ORD116836,Website,West,0.275,498.5,139,0,False
2025-07-11,SKU0038,4,1477.64,369.41,True,CUST00891,ORD116837,Marketplace,East,0.122,460.0,128,0,False
2025-07-12,SKU0038,4,1521.4,380.35,True,CUST00022,ORD116838,Marketplace,Central,0.096,568.5,159,0,False
2025-07-13,SKU0038,4,1565.15,391.29,True,CUST00831,ORD116839,Mobile App,Central,0.07,491.5,137,0,False
2025-07-15,SKU0038,4,1364.88,341.22,True,CUST02084,ORD116840,Website,Central,0.189,516.0,144,0,False
2025-07-16,SKU0038,3,960.55,320.18,True,CUST01113,ORD116841,Mobile App,North,0.239,453.0,126,0,False
2025-07-18,SKU0038,2,679.07,339.54,True,CUST01806,ORD116842,Website,North,0.193,505.5,141,0,False
2025-07-19,SKU0038,6,2017.03,336.17,True,CUST00841,ORD116843,Mobile App,East,0.201,572.0,160,0,False
2025-07-20,SKU0038,3,1079.2,359.73,True,CUST01995,ORD116844,Mobile App,West,0.145,400.5,111,0,False
2025-07-21,SKU0038,4,1233.61,308.4,True,CUST01554,ORD116845,Website,Central,0.267,516.0,144,0,False
2025-07-22,SKU0038,5,1672.44,334.49,True,CUST02362,ORD116846,Marketplace,South,0.205,533.5,149,0,False
2025-07-23,SKU0038,3,950.45,316.82,True,CUST00885,ORD116847,Mobile App,East,0.247,449.5,125,0,False
2025-07-24,SKU0038,4,1455.76,363.94,True,CUST00437,ORD116848,Website,South,0.135,593.0,166,1,False
2025-07-25,SKU0038,7,2309.02,329.86,True,CUST01338,ORD116849,Website,North,0.216,600.0,168,0,False
2025-07-27,SKU0038,3,952.98,317.66,True,CUST01531,ORD116850,Website,West,0.245,505.5,141,0,False
2025-07-28,SKU0038,3,1093.08,364.36,True,CUST01342,ORD116851,Social Commerce,North,0.134,467.0,130,0,False
2025-07-29,SKU0038,2,638.68,319.34,True,CUST01576,ORD116852,Marketplace,North,0.241,390.0,108,0,False
2025-07-30,SKU0038,2,785.1,392.55,True,CUST01180,ORD116853,Website,East,0.067,365.5,101,1,False
2025-07-31,SKU0038,5,1901.74,380.35,True,CUST00850,ORD116854,Marketplace,West,0.096,533.5,149,0,False
2025-08-02,SKU0038,3,1048.9,349.63,True,CUST01917,ORD116855,Mobile App,West,0.169,407.5,113,0,False
2025-08-03,SKU0038,4,1433.88,358.47,True,CUST01139,ORD116856,Mobile App,South,0.148,502.0,140,0,False
2025-08-04,SKU0038,3,928.99,309.66,True,CUST01858,ORD116857,Website,Central,0.264,386.5,107,0,False
2025-08-05,SKU0038,7,2568.2,366.89,True,CUST01611,ORD116858,Marketplace,South,0.128,540.5,151,0,False
2025-08-06,SKU0038,3,1042.59,347.53,True,CUST02070,ORD116859,Mobile App,East,0.174,397.0,110,0,False
2025-08-07,SKU0038,6,2259.37,376.56,True,CUST02150,ORD116860,Website,Central,0.105,554.5,155,0,False
2025-08-09,SKU0038,3,1262.22,420.74,False,CUST00430,ORD116861,Website,West,0.0,103.43,84,0,False
2025-08-11,SKU0038,5,2103.7,420.74,False,CUST00359,ORD116862,Mobile App,East,0.0,150.91,93,0,False
2025-08-12,SKU0038,3,1262.22,420.74,False,CUST01764,ORD116863,Marketplace,East,0.0,85.85,71,0,False
2025-08-13,SKU0038,1,420.74,420.74,False,CUST00842,ORD116864,Marketplace,West,0.0,59.52,52,0,False
2025-08-14,SKU0038,3,1262.22,420.74,False,CUST00877,ORD116865,Mobile App,South,0.0,105.14,83,0,False
2025-08-15,SKU0038,5,1603.02,320.6,True,CUST00677,ORD116866,Mobile App,Central,0.238,449.5,125,0,False
2025-08-17,SKU0038,3,1262.22,420.74,False,CUST01350,ORD116867,Mobile App,South,0.0,49.66,87,0,False
2025-08-18,SKU0038,3,1262.22,420.74,False,CUST01912,ORD116868,Website,West,0.0,118.23,81,0,False
2025-08-19,SKU0038,2,841.48,420.74,False,CUST00081,ORD116869,Website,Central,0.0,53.54,74,0,False
2025-08-20,SKU0038,1,420.74,420.74,False,CUST01961,ORD116870,Marketplace,South,0.0,81.6,53,0,False
2025-08-21,SKU0038,0,0.0,420.74,False,CUST02318,ORD116871,Mobile App,West,0.0,45.31,38,0,False
2025-08-22,SKU0038,2,841.48,420.74,False,CUST01989,ORD116872,Website,West,0.0,99.98,62,0,False
2025-08-23,SKU0038,0,0.0,420.74,False,CUST00333,ORD116873,Website,North,0.0,49.36,42,0,False
2025-08-25,SKU0038,2,841.48,420.74,False,CUST01548,ORD116874,Website,West,0.0,60.01,72,0,False
2025-08-26,SKU0038,2,841.48,420.74,False,CUST01299,ORD116875,Mobile App,North,0.0,79.78,71,0,True
2025-08-27,SKU0038,3,1262.22,420.74,False,CUST01113,ORD116876,Marketplace,West,0.0,74.65,66,0,False
2025-08-28,SKU0038,2,841.48,420.74,False,CUST01226,ORD116877,Marketplace,South,0.0,87.53,69,0,False
2025-08-30,SKU0038,1,420.74,420.74,False,CUST01528,ORD116878,Marketplace,East,0.0,86.39,55,0,False
2025-08-31,SKU0038,2,841.48,420.74,False,CUST01533,ORD116879,Marketplace,West,0.0,95.81,62,0,False
2025-09-01,SKU0038,4,1682.96,420.74,False,CUST01824,ORD116880,Website,South,0.0,65.31,74,0,False
2025-09-02,SKU0038,2,841.48,420.74,False,CUST00843,ORD116881,Website,Central,0.0,76.58,65,0,False
2025-09-03,SKU0038,2,841.48,420.74,False,CUST02288,ORD116882,Mobile App,West,0.0,96.69,64,0,False
2025-09-04,SKU0038,1,420.74,420.74,False,CUST01199,ORD116883,Website,South,0.0,47.1,70,0,False
2025-09-05,SKU0038,2,841.48,420.74,False,CUST01229,ORD116884,Website,Central,0.0,82.19,65,0,False
2025-09-06,SKU0038,2,841.48,420.74,False,CUST00957,ORD116885,Website,Central,0.0,75.51,64,0,False
2025-09-07,SKU0038,1,420.74,420.74,False,CUST00263,ORD116886,Marketplace,West,0.0,33.62,47,0,False
2025-09-08,SKU0038,4,1682.96,420.74,False,CUST02311,ORD116887,Website,West,0.0,53.77,79,0,False
2025-09-09,SKU0038,2,841.48,420.74,False,CUST01811,ORD116888,Website,West,0.0,99.17,83,0,False
2025-09-10,SKU0038,1,420.74,420.74,False,CUST00373,ORD116889,Marketplace,West,0.0,52.16,57,0,False
2025-09-11,SKU0038,0,0.0,420.74,False,CUST00409,ORD116890,Mobile App,West,0.0,85.41,53,0,False
2025-09-12,SKU0038,0,0.0,420.74,False,CUST02166,ORD116891,Marketplace,South,0.0,68.71,41,0,False
2025-09-13,SKU0038,3,1262.22,420.74,False,CUST00849,ORD116892,Mobile App,Central,0.0,125.42,85,0,False
2025-09-14,SKU0038,4,1682.96,420.74,False,CUST00921,ORD116893,Website,Central,0.0,147.25,116,1,False
2025-09-15,SKU0038,3,1262.22,420.74,False,CUST01689,ORD116894,Marketplace,South,0.0,113.03,74,0,False
2025-09-16,SKU0038,1,420.74,420.74,False,CUST00485,ORD116895,Social Commerce,South,0.0,72.94,55,0,False
2025-09-17,SKU0038,3,1262.22,420.74,False,CUST02140,ORD116896,Mobile App,West,0.0,87.43,69,0,False
2025-09-18,SKU0038,2,841.48,420.74,False,CUST01924,ORD116897,Marketplace,West,0.0,68.72,72,0,False
2025-09-19,SKU0038,1,420.74,420.74,False,CUST00426,ORD116898,Mobile App,West,0.0,104.79,67,0,False
2025-09-20,SKU0038,3,1262.22,420.74,False,CUST01084,ORD116899,Mobile App,East,0.0,94.91,67,0,False
2025-09-21,SKU0038,1,420.74,420.74,False,CUST02376,ORD116900,Mobile App,West,0.0,59.93,62,0,False
2025-09-22,SKU0038,2,841.48,420.74,False,CUST01386,ORD116901,Website,South,0.0,122.86,77,0,False
2025-09-23,SKU0038,5,2103.7,420.74,False,CUST00143,ORD116902,Marketplace,West,0.0,111.27,98,0,False
2025-09-24,SKU0038,2,841.48,420.74,False,CUST01158,ORD116903,Mobile App,West,0.0,96.61,72,0,False
2025-09-25,SKU0038,2,841.48,420.74,False,CUST00255,ORD116904,Mobile App,Central,0.0,48.39,57,0,False
2025-09-26,SKU0038,1,420.74,420.74,False,CUST00333,ORD116905,Website,West,0.0,42.82,41,0,False
2025-09-27,SKU0038,4,1682.96,420.74,False,CUST00305,ORD116906,Mobile App,Central,0.0,58.24,94,0,False
2025-09-29,SKU0038,4,1682.96,420.74,False,CUST01520,ORD116907,Website,Central,0.0,103.02,96,0,False
2025-10-01,SKU0038,1,334.91,334.91,True,CUST01907,ORD116908,Marketplace,North,0.204,397.0,110,0,False
2025-10-02,SKU0038,5,1680.86,336.17,True,CUST02094,ORD116909,Marketplace,North,0.201,519.5,145,0,False
2025-10-04,SKU0038,5,1588.29,317.66,True,CUST00480,ORD116910,Marketplace,North,0.245,484.5,135,0,False
2025-10-05,SKU0038,6,2042.27,340.38,True,CUST00012,ORD116911,Social Commerce,South,0.191,579.0,162,1,False
2025-10-06,SKU0038,0,0.0,385.82,True,CUST00612,ORD116912,Website,South,0.083,281.5,77,0,False
2025-10-07,SKU0038,3,1197.85,399.28,True,CUST01888,ORD116913,Marketplace,North,0.051,383.0,106,0,False
2025-10-08,SKU0038,0,0.0,319.34,True,CUST00255,ORD116914,Marketplace,West,0.241,344.5,95,0,False
2025-10-09,SKU0038,2,606.71,303.35,True,CUST00093,ORD116915,Marketplace,Central,0.279,393.5,109,0,False
2025-10-10,SKU0038,5,1956.44,391.29,True,CUST00720,ORD116916,Mobile App,East,0.07,558.0,156,0,False
2025-10-11,SKU0038,4,1255.49,313.87,True,CUST00425,ORD116917,Marketplace,West,0.254,428.5,119,0,False
2025-10-12,SKU0038,3,1101.92,367.31,True,CUST00711,ORD116918,Website,Central,0.127,407.5,113,0,False
2025-10-13,SKU0038,2,668.98,334.49,True,CUST02021,ORD116919,Mobile App,North,0.205,411.0,114,0,False
2025-10-14,SKU0038,5,1779.73,355.95,True,CUST00694,ORD116920,Website,South,0.154,428.5,119,0,True
2025-10-15,SKU0038,6,2049.85,341.64,True,CUST00946,ORD116921,Marketplace,Central,0.188,505.5,141,0,False
2025-10-17,SKU0038,5,1981.69,396.34,True,CUST01032,ORD116922,Marketplace,South,0.058,575.5,161,0,False
2025-10-18,SKU0038,7,2706.62,386.66,True,CUST00115,ORD116923,Marketplace,South,0.081,631.5,177,0,False
2025-10-19,SKU0038,5,1884.92,376.98,True,CUST00848,ORD116924,Website,West,0.104,421.5,117,0,False
2025-10-20,SKU0038,5,1981.69,396.34,True,CUST02214,ORD116925,Website,North,0.058,537.0,150,0,False
2025-10-21,SKU0038,0,0.0,329.44,True,CUST02048,ORD116926,Website,East,0.217,323.5,89,0,False
2025-10-22,SKU0038,5,1678.75,335.75,True,CUST01000,ORD116927,Website,West,0.202,554.5,155,0,False
2025-10-23,SKU0038,1,361.84,361.84,True,CUST00249,ORD116928,Website,Central,0.14,379.5,105,0,False
2025-10-24,SKU0038,6,2294.72,382.45,True,CUST00836,ORD116929,Social Commerce,South,0.091,551.0,154,1,False
2025-10-25,SKU0038,3,951.71,317.24,True,CUST00379,ORD116930,Website,West,0.246,400.5,111,0,False
2025-10-26,SKU0038,4,1418.74,354.68,True,CUST01435,ORD116931,Website,East,0.157,456.5,127,0,False
2025-10-27,SKU0038,3,1133.47,377.82,True,CUST00674,ORD116932,Website,North,0.102,414.5,115,0,False
2025-10-28,SKU0038,6,2092.76,348.79,True,CUST00014,ORD116933,Website,West,0.171,540.5,151,0,False
2025-10-29,SKU0038,5,1899.64,379.93,True,CUST01536,ORD116934,Website,Central,0.097,456.5,127,0,False
2025-10-30,SKU0038,2,796.88,398.44,True,CUST00069,ORD116935,Mobile App,Central,0.053,386.5,107,0,False
2025-11-01,SKU0038,4,1492.79,373.2,True,CUST02120,ORD116936,Social Commerce,West,0.113,456.5,127,0,False
2025-11-02,SKU0038,5,1563.05,312.61,True,CUST00688,ORD116937,Website,East,0.257,505.5,141,0,False
2025-11-03,SKU0038,5,1697.69,339.54,True,CUST00256,ORD116938,Marketplace,West,0.193,547.5,153,0,False
2025-11-04,SKU0038,3,979.48,326.49,True,CUST00246,ORD116939,Marketplace,West,0.224,386.5,107,1,False
2025-11-05,SKU0038,1,327.34,327.34,True,CUST00021,ORD116940,Marketplace,North,0.222,355.0,98,0,False
2025-11-06,SKU0038,2,663.93,331.96,True,CUST01548,ORD116941,Marketplace,South,0.211,355.0,98,0,False
2025-11-07,SKU0038,0,0.0,367.73,True,CUST01603,ORD116942,Marketplace,South,0.126,327.0,90,0,False
2025-11-08,SKU0038,8,2453.76,306.72,True,CUST01980,ORD116943,Website,North,0.271,666.5,187,1,False
2025-11-09,SKU0038,2,607.55,303.77,True,CUST00375,ORD116944,Mobile App,North,0.278,449.5,125,0,False
2025-11-10,SKU0038,5,1853.36,370.67,True,CUST00195,ORD116945,Website,West,0.119,481.0,134,0,False
2025-11-11,SKU0038,2,772.48,386.24,True,CUST01880,ORD116946,Mobile App,East,0.082,369.0,102,0,False
2025-11-12,SKU0038,5,1760.8,352.16,True,CUST01630,ORD116947,Marketplace,North,0.163,519.5,145,0,False
2025-11-14,SKU0038,2,681.6,340.8,True,CUST02204,ORD116948,Mobile App,West,0.19,467.0,130,0,False
2025-11-15,SKU0038,6,2342.68,390.45,True,CUST02347,ORD116949,Website,East,0.072,540.5,151,0,False
2025-11-16,SKU0038,8,2618.69,327.34,True,CUST00196,ORD116950,Social Commerce,North,0.222,684.0,192,0,False
2025-11-17,SKU0038,4,1385.08,346.27,True,CUST02156,ORD116951,Mobile App,East,0.177,453.0,126,0,False
2025-11-18,SKU0038,4,1343.0,335.75,True,CUST02068,ORD116952,Website,West,0.202,453.0,126,0,False
2025-11-19,SKU0038,3,1080.46,360.15,True,CUST00423,ORD116953,Marketplace,South,0.144,498.5,139,0,False
2025-11-20,SKU0038,5,1560.95,312.19,True,CUST02102,ORD116954,Marketplace,South,0.258,579.0,162,1,False
2025-11-21,SKU0038,8,2988.94,373.62,True,CUST01923,ORD116955,Website,West,0.112,694.5,195,0,False
2025-11-23,SKU0038,6,2155.87,359.31,True,CUST01849,ORD116956,Mobile App,West,0.146,544.0,152,0,False
2025-11-24,SKU0038,3,1082.98,360.99,True,CUST01858,ORD116957,Mobile App,West,0.142,397.0,110,0,False
2025-11-26,SKU0038,6,2367.92,394.65,True,CUST00222,ORD116958,Mobile App,North,0.062,442.5,123,0,False
2025-11-27,SKU0038,8,2497.51,312.19,True,CUST00302,ORD116959,Marketplace,West,0.258,614.0,172,0,False
2025-11-28,SKU0038,6,2095.29,349.21,True,CUST01080,ORD116960,Marketplace,Central,0.17,547.5,153,0,False
2025-11-30,SKU0038,6,1835.27,305.88,True,CUST00707,ORD116961,Mobile App,West,0.273,628.0,176,0,False
2025-12-01,SKU0038,4,1474.27,368.57,True,CUST00012,ORD116962,Marketplace,West,0.124,477.5,133,0,False
2025-12-03,SKU0038,0,0.0,303.35,True,CUST00525,ORD116963,Website,West,0.279,309.5,85,0,False
2025-12-04,SKU0038,4,1504.57,376.14,True,CUST01320,ORD116964,Website,South,0.106,498.5,139,0,False
2025-12-05,SKU0038,7,2144.09,306.3,True,CUST02171,ORD116965,Mobile App,South,0.272,551.0,154,0,False
2025-12-06,SKU0038,3,923.95,307.98,True,CUST00643,ORD116966,Website,East,0.268,407.5,113,0,False
2025-12-08,SKU0038,1,420.74,420.74,False,CUST01405,ORD116967,Website,Central,0.0,55.12,78,0,False
2025-12-09,SKU0038,1,420.74,420.74,False,CUST02046,ORD116968,Marketplace,South,0.0,73.09,51,0,False
2025-12-10,SKU0038,2,746.39,373.2,True,CUST00588,ORD116969,Website,South,0.113,271.0,74,0,False
2025-12-11,SKU0038,0,0.0,420.74,False,CUST01836,ORD116970,Social Commerce,West,0.0,42.87,38,0,False
2025-12-12,SKU0038,1,420.74,420.74,False,CUST01838,ORD116971,Mobile App,West,0.0,61.55,47,0,False
2025-12-13,SKU0038,1,420.74,420.74,False,CUST01941,ORD116972,Social Commerce,West,0.0,40.83,47,0,False
2025-12-14,SKU0038,2,841.48,420.74,False,CUST01642,ORD116973,Marketplace,West,0.0,73.41,60,0,False
2025-12-15,SKU0038,2,841.48,420.74,False,CUST01272,ORD116974,Website,Central,0.0,37.58,62,0,False
2025-12-16,SKU0038,1,420.74,420.74,False,CUST01250,ORD116975,Mobile App,East,0.0,122.96,77,0,False
2025-12-17,SKU0038,3,1262.22,420.74,False,CUST00730,ORD116976,Website,South,0.0,91.59,62,0,False
2025-12-18,SKU0038,1,420.74,420.74,False,CUST01983,ORD116977,Marketplace,North,0.0,76.59,56,0,False
2025-12-20,SKU0038,1,420.74,420.74,False,CUST01986,ORD116978,Website,West,0.0,53.66,56,0,False
2025-12-21,SKU0038,0,0.0,420.74,False,CUST01061,ORD116979,Marketplace,North,0.0,51.63,35,0,False
2025-12-22,SKU0038,0,0.0,420.74,False,CUST01198,ORD116980,Website,West,0.0,35.31,42,0,False
2025-12-24,SKU0038,2,841.48,420.74,False,CUST01930,ORD116981,Website,West,0.0,74.36,73,0,False
2025-12-25,SKU0038,2,841.48,420.74,False,CUST00447,ORD116982,Mobile App,South,0.0,96.13,71,0,False
2025-12-27,SKU0038,1,420.74,420.74,False,CUST02052,ORD116983,Mobile App,North,0.0,60.48,49,0,False
2025-12-28,SKU0038,2,745.55,372.78,True,CUST01000,ORD116984,Website,North,0.114,344.5,95,0,False
2025-12-30,SKU0038,1,420.74,420.74,False,CUST02312,ORD116985,Website,East,0.0,82.99,58,0,False
2024-06-01,SKU0039,2,2955.18,1477.59,True,CUST00732,ORD116986,Website,South,0.149,372.5,103,0,False
2024-06-02,SKU0039,6,9240.59,1540.1,True,CUST01643,ORD116987,Website,West,0.113,593.0,166,0,False
2024-06-04,SKU0039,3,4734.89,1578.3,True,CUST01852,ORD116988,Mobile App,South,0.091,414.5,115,0,False
2024-06-05,SKU0039,4,5174.17,1293.54,True,CUST01635,ORD116989,Marketplace,East,0.255,463.5,129,0,False
2024-06-06,SKU0039,0,0.0,1368.2,True,CUST00422,ORD116990,Marketplace,South,0.212,316.5,87,0,False
2024-06-07,SKU0039,0,0.0,1632.12,True,CUST00185,ORD116991,Website,East,0.06,344.5,95,0,False
2024-06-08,SKU0039,1,1255.34,1255.34,True,CUST00434,ORD116992,Website,South,0.277,334.0,92,0,False
2024-06-09,SKU0039,3,4036.9,1345.63,True,CUST01497,ORD116993,Website,West,0.225,425.0,118,0,False
2024-06-10,SKU0039,5,7552.9,1510.58,True,CUST01420,ORD116994,Mobile App,East,0.13,456.5,127,0,False
2024-06-11,SKU0039,0,0.0,1321.32,True,CUST00940,ORD116995,Website,South,0.239,362.0,100,0,False
2024-06-12,SKU0039,4,6465.98,1616.5,True,CUST00898,ORD116996,Mobile App,East,0.069,481.0,134,0,False
2024-06-13,SKU0039,4,5361.69,1340.42,True,CUST00792,ORD116997,Marketplace,West,0.228,593.0,166,1,False
2024-06-14,SKU0039,2,3184.37,1592.19,True,CUST00771,ORD116998,Marketplace,South,0.083,358.5,99,0,False
2024-06-16,SKU0039,0,0.0,1336.95,True,CUST01128,ORD116999,Marketplace,South,0.23,257.0,70,0,False
2024-06-18,SKU0039,1,1262.29,1262.29,True,CUST00135,ORD117000,Website,West,0.273,411.0,114,2,False
2024-06-20,SKU0039,2,2781.55,1390.78,True,CUST01407,ORD117001,Social Commerce,West,0.199,351.5,97,0,False
2024-06-21,SKU0039,5,6632.67,1326.53,True,CUST02005,ORD117002,Mobile App,West,0.236,509.0,142,0,False
2024-06-22,SKU0039,1,1559.2,1559.2,True,CUST02169,ORD117003,Website,North,0.102,383.0,106,0,False
2024-06-25,SKU0039,3,3807.71,1269.24,True,CUST01819,ORD117004,Mobile App,North,0.269,491.5,137,0,False
2024-06-26,SKU0039,2,2552.36,1276.18,True,CUST00905,ORD117005,Mobile App,West,0.265,288.5,79,0,True
2024-06-27,SKU0039,0,0.0,1270.97,True,CUST00935,ORD117006,Social Commerce,East,0.268,313.0,86,0,False
2024-06-28,SKU0039,4,6035.38,1508.84,True,CUST01842,ORD117007,Marketplace,North,0.131,491.5,137,0,False
2024-07-01,SKU0039,4,6528.49,1632.12,True,CUST00566,ORD117008,Website,North,0.06,456.5,127,0,False
2024-07-03,SKU0039,4,6493.76,1623.44,True,CUST01941,ORD117009,Mobile App,South,0.065,509.0,142,0,False
2024-07-04,SKU0039,1,1477.59,1477.59,True,CUST00786,ORD117010,Marketplace,South,0.149,320.0,88,0,False
2024-07-05,SKU0039,0,0.0,1455.02,True,CUST01711,ORD117011,Marketplace,East,0.162,397.0,110,0,False
2024-07-06,SKU0039,7,11315.47,1616.5,True,CUST00201,ORD117012,Website,South,0.069,547.5,153,0,False
2024-07-07,SKU0039,1,1442.87,1442.87,True,CUST01089,ORD117013,Website,South,0.169,404.0,112,0,False
2024-07-08,SKU0039,5,7309.82,1461.96,True,CUST01904,ORD117014,Website,North,0.158,498.5,139,0,False
2024-07-10,SKU0039,4,5993.71,1498.43,True,CUST01610,ORD117015,Marketplace,Central,0.137,390.0,108,0,False
2024-07-11,SKU0039,2,3076.72,1538.36,True,CUST00675,ORD117016,Website,West,0.114,386.5,107,0,False
2024-07-12,SKU0039,3,4021.27,1340.42,True,CUST01086,ORD117017,Marketplace,West,0.228,498.5,139,0,False
2024-07-14,SKU0039,1,1291.81,1291.81,True,CUST01052,ORD117018,Website,East,0.256,355.0,98,0,False
2024-07-16,SKU0039,4,5993.71,1498.43,True,CUST01748,ORD117019,Website,Central,0.137,484.5,135,0,False
2024-07-17,SKU0039,3,4625.5,1541.83,True,CUST01325,ORD117020,Website,North,0.112,411.0,114,0,False
2024-07-18,SKU0039,2,3028.11,1514.05,True,CUST00538,ORD117021,Social Commerce,East,0.128,358.5,99,0,False
2024-07-19,SKU0039,4,5486.71,1371.68,True,CUST01765,ORD117022,Social Commerce,South,0.21,439.0,122,0,False
2024-07-20,SKU0039,5,7049.38,1409.88,True,CUST02232,ORD117023,Website,West,0.188,481.0,134,0,False
2024-07-21,SKU0039,4,5424.2,1356.05,True,CUST02266,ORD117024,Mobile App,North,0.219,526.5,147,0,False
