date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,warehouse_zone,damaged_units,reserved_units,inventory_snapshot_quality
2025-03-29,SKU0017,458,14,13,66,A,3,17,Good
2025-04-05,SKU0017,437,15,13,66,D,2,21,Good
2025-04-12,SKU0017,432,10,13,66,D,4,21,Good
2025-04-19,SKU0017,424,15,13,66,B,3,18,Good
2025-04-26,SKU0017,416,10,13,66,B,8,21,Good
2025-05-03,SKU0017,411,7,13,66,C,3,13,Good
2025-05-10,SKU0017,403,11,13,66,C,5,15,Good
2025-05-17,SKU0017,384,11,13,66,B,4,22,Good
2025-05-24,SKU0017,385,17,13,66,B,3,19,Good
2025-05-31,SKU0017,376,9,13,66,A,3,9,Good
2025-06-07,SKU0017,364,11,13,66,A,2,19,Good
2025-06-14,SKU0017,354,11,13,66,C,4,13,Good
2025-06-21,SKU0017,339,8,13,66,D,3,12,Good
2025-06-28,SKU0017,325,14,13,66,B,0,17,Good
2025-07-05,SKU0017,311,18,13,66,D,2,13,Good
2025-07-12,SKU0017,292,16,13,66,B,1,23,Good
2025-07-19,SKU0017,269,13,13,66,C,3,14,Late Update
2025-07-26,SKU0017,262,10,13,66,C,6,7,Good
2025-08-02,SKU0017,243,14,13,66,D,3,13,Good
2025-08-09,SKU0017,227,14,13,66,A,2,11,Manual Check
2025-08-16,SKU0017,214,13,13,66,D,1,6,Good
2025-08-23,SKU0017,205,10,13,66,D,1,14,Manual Check
2025-08-30,SKU0017,193,17,13,66,D,1,9,Good
2025-09-06,SKU0017,188,8,13,66,C,1,7,Good
2025-09-13,SKU0017,178,8,13,66,B,1,9,Good
2025-09-20,SKU0017,170,14,13,66,B,0,5,Good
2025-09-27,SKU0017,157,15,13,66,B,1,5,Late Update
2025-10-04,SKU0017,161,10,13,66,C,2,5,Good
2025-10-11,SKU0017,139,14,13,66,D,1,7,Good
2025-10-18,SKU0017,118,8,13,66,A,0,5,Good
2025-10-25,SKU0017,100,12,13,66,D,2,9,Good
2025-11-01,SKU0017,80,13,13,66,B,0,5,Manual Check
2025-11-08,SKU0017,55,9,13,66,D,0,4,Good
2025-11-15,SKU0017,34,93,13,66,C,0,2,Good
2025-11-22,SKU0017,12,143,13,66,B,0,1,Good
2025-11-29,SKU0017,0,88,13,66,C,0,0,Good
2025-12-06,SKU0017,0,89,13,66,C,0,0,Good
2025-12-13,SKU0017,0,59,13,66,B,0,0,Good
2025-12-20,SKU0017,0,107,13,66,C,0,0,Good
2025-12-27,SKU0017,0,112,13,66,C,0,0,Good
2024-06-01,SKU0018,267,18,27,266,B,1,12,Good
2024-06-08,SKU0018,289,28,27,266,C,2,15,Good
2024-06-15,SKU0018,313,27,27,266,A,1,16,Good
2024-06-22,SKU0018,336,18,27,266,D,3,15,Good
2024-06-29,SKU0018,353,23,27,266,D,3,14,Good
2024-07-06,SKU0018,379,23,27,266,C,5,19,Good
2024-07-13,SKU0018,400,23,27,266,A,1,25,Good
2024-07-20,SKU0018,418,25,27,266,C,2,22,Good
2024-07-27,SKU0018,436,16,27,266,D,3,17,Good
2024-08-03,SKU0018,460,18,27,266,C,7,22,Good
2024-08-10,SKU0018,483,25,27,266,C,3,18,Good
2024-08-17,SKU0018,515,25,27,266,B,3,16,Good
2024-08-24,SKU0018,537,19,27,266,C,3,30,Good
2024-08-31,SKU0018,523,22,27,266,C,4,21,Good
2024-09-07,SKU0018,495,15,27,266,C,3,24,Good
2024-09-14,SKU0018,468,24,27,266,C,3,18,Good
2024-09-21,SKU0018,462,15,27,266,C,5,17,Good
2024-09-28,SKU0018,447,17,27,266,B,7,24,Good
2024-10-05,SKU0018,422,9,27,266,A,4,24,Good
2024-10-12,SKU0018,370,23,27,266,A,2,14,Good
2024-10-19,SKU0018,334,17,27,266,B,2,18,Good
2024-10-26,SKU0018,289,21,27,266,D,8,8,Good
2024-11-02,SKU0018,244,20,27,266,D,3,13,Good
2024-11-09,SKU0018,199,114,27,266,A,4,12,Good
2024-11-16,SKU0018,175,184,27,266,B,2,8,Manual Check
2024-11-23,SKU0018,131,25,27,266,B,1,4,Good
2024-11-30,SKU0018,107,222,27,266,B,2,5,Good
2024-12-07,SKU0018,73,157,27,266,D,0,3,Good
2024-12-14,SKU0018,55,126,27,266,C,1,1,Manual Check
2024-12-21,SKU0018,34,195,27,266,B,0,2,Good
2024-12-28,SKU0018,24,117,27,266,D,0,2,Good
2025-01-04,SKU0018,0,103,27,266,A,0,0,Late Update
2025-01-11,SKU0018,0,174,27,266,B,0,0,Good
2025-01-18,SKU0018,0,241,27,266,B,0,0,Late Update
2025-01-25,SKU0018,1,179,27,266,C,0,0,Good
2025-02-01,SKU0018,2,174,27,266,A,0,0,Good
2025-02-08,SKU0018,0,14,27,266,B,0,0,Good
2025-02-15,SKU0018,0,216,27,266,A,0,0,Late Update
2025-02-22,SKU0018,0,26,27,266,A,0,0,Good
2025-03-01,SKU0018,0,17,27,266,D,0,0,Late Update
2025-03-08,SKU0018,0,20,27,266,C,0,0,Good
2025-03-15,SKU0018,0,22,27,266,D,0,0,Good
2025-03-22,SKU0018,0,12,27,266,D,0,0,Good
2025-03-29,SKU0018,0,20,27,266,D,0,0,Good
2025-04-05,SKU0018,0,209,27,266,C,0,0,Good
2025-04-12,SKU0018,0,19,27,266,A,0,0,Manual Check
2025-04-19,SKU0018,0,257,27,266,A,0,0,Good
2025-04-26,SKU0018,0,216,27,266,C,0,0,Good
2025-05-03,SKU0018,0,261,27,266,D,0,0,Late Update
2025-05-10,SKU0018,0,266,27,266,C,0,0,Good
2025-05-17,SKU0018,0,222,27,266,A,0,0,Good
2025-05-24,SKU0018,0,209,27,266,C,0,0,Manual Check
2025-05-31,SKU0018,0,22,27,266,D,0,0,Late Update
2025-06-07,SKU0018,0,254,27,266,D,0,0,Good
2025-06-14,SKU0018,10,233,27,266,B,0,0,Good
2025-06-21,SKU0018,0,110,27,266,C,0,0,Good
2025-06-28,SKU0018,0,95,27,266,A,0,0,Good
2025-07-05,SKU0018,0,139,27,266,A,0,0,Good
2025-07-12,SKU0018,0,29,27,266,C,0,0,Manual Check
2025-07-19,SKU0018,0,123,27,266,D,0,0,Good
2025-07-26,SKU0018,0,267,27,266,C,0,0,Good
2025-08-02,SKU0018,0,17,27,266,A,0,0,Late Update
2025-08-09,SKU0018,0,23,27,266,B,0,0,Good
2025-08-16,SKU0018,0,22,27,266,C,0,0,Good
2025-08-23,SKU0018,0,21,27,266,A,0,1,Good
2025-08-30,SKU0018,0,29,27,266,D,0,0,Late Update
2025-09-06,SKU0018,0,23,27,266,A,0,0,Good
2025-09-13,SKU0018,0,36,27,266,A,0,0,Good
2025-09-20,SKU0018,0,165,27,266,D,0,0,Manual Check
2025-09-27,SKU0018,0,151,27,266,D,0,0,Manual Check
2025-10-04,SKU0018,0,91,27,266,D,0,0,Good
2025-10-11,SKU0018,0,124,27,266,B,0,0,Good
2025-10-18,SKU0018,0,173,27,266,C,0,0,Good
2025-10-25,SKU0018,0,265,27,266,A,0,0,Good
2025-11-01,SKU0018,0,221,27,266,D,0,0,Good
2025-11-08,SKU0018,0,156,27,266,A,0,0,Good
2025-11-15,SKU0018,0,20,27,266,D,0,0,Good
2025-11-22,SKU0018,0,210,27,266,A,0,0,Good
2025-11-29,SKU0018,0,20,27,266,A,0,0,Good
2025-12-06,SKU0018,0,14,27,266,D,0,0,Good
2025-12-13,SKU0018,0,27,27,266,A,0,0,Good
2025-12-20,SKU0018,0,252,27,266,A,0,0,Good
2025-12-27,SKU0018,4,23,27,266,D,0,0,Good
2024-06-01,SKU0019,608,29,15,370,C,4,16,Good
2024-06-08,SKU0019,657,59,15,370,A,4,29,Good
2024-06-15,SKU0019,711,54,15,370,D,5,25,Good
2024-06-22,SKU0019,757,43,15,370,B,5,28,Good
2024-06-29,SKU0019,810,40,15,370,C,5,45,Good
2024-07-06,SKU0019,858,54,15,370,B,6,40,Good
2024-07-13,SKU0019,904,37,15,370,D,8,47,Good
2024-07-20,SKU0019,949,51,15,370,C,11,34,Good
2024-07-27,SKU0019,994,43,15,370,A,9,54,Late Update
2024-08-03,SKU0019,1042,43,15,370,D,9,56,Good
2024-08-10,SKU0019,1077,45,15,370,C,9,39,Good
2024-08-17,SKU0019,1118,35,15,370,A,14,64,Good
2024-08-24,SKU0019,1158,39,15,370,C,3,51,Good
2024-08-31,SKU0019,1188,49,15,370,C,12,48,Good
2024-09-07,SKU0019,1229,41,15,370,A,15,55,Good
2024-09-14,SKU0019,1273,54,15,370,D,14,59,Manual Check
2024-09-21,SKU0019,1320,45,15,370,A,13,52,Good
2024-09-28,SKU0019,1366,36,15,370,C,12,67,Good
2024-10-05,SKU0019,1287,50,15,370,B,6,65,Manual Check
2024-10-12,SKU0019,1206,42,15,370,A,12,59,Good
2024-10-19,SKU0019,1156,56,15,370,A,5,46,Good
2024-10-26,SKU0019,1096,56,15,370,D,6,57,Manual Check
2024-11-02,SKU0019,998,46,15,370,C,5,56,Good
2024-11-09,SKU0019,929,34,15,370,B,8,39,Good
2024-11-16,SKU0019,890,36,15,370,B,7,34,Good
2024-11-23,SKU0019,819,43,15,370,A,3,31,Good
2024-11-30,SKU0019,752,39,15,370,D,5,32,Good
2024-12-07,SKU0019,677,56,15,370,D,5,23,Late Update
2024-12-14,SKU0019,668,46,15,370,A,5,31,Manual Check
2024-12-21,SKU0019,658,42,15,370,A,7,35,Good
2024-12-28,SKU0019,635,55,15,370,C,5,30,Good
2025-01-04,SKU0019,579,51,15,370,C,1,21,Good
2025-01-11,SKU0019,544,41,15,370,A,4,13,Good
2025-01-18,SKU0019,533,43,15,370,B,4,33,Good
2025-01-25,SKU0019,504,47,15,370,D,5,37,Good
2025-02-01,SKU0019,510,37,15,370,B,4,26,Good
2025-02-08,SKU0019,485,57,15,370,C,3,22,Good
2025-02-15,SKU0019,462,45,15,370,A,2,18,Good
2025-02-22,SKU0019,437,45,15,370,B,6,24,Manual Check
2025-03-01,SKU0019,423,59,15,370,A,3,18,Good
2025-03-08,SKU0019,403,38,15,370,B,5,9,Manual Check
2025-03-15,SKU0019,415,51,15,370,B,3,18,Good
2025-03-22,SKU0019,405,52,15,370,A,2,22,Good
2025-03-29,SKU0019,413,45,15,370,A,4,16,Good
2025-04-05,SKU0019,407,41,15,370,D,0,14,Good
2025-04-12,SKU0019,374,51,15,370,B,7,19,Good
2025-04-19,SKU0019,346,435,15,370,B,4,12,Manual Check
2025-04-26,SKU0019,309,48,15,370,B,5,11,Good
2025-05-03,SKU0019,267,46,15,370,C,1,17,Good
2025-05-10,SKU0019,222,532,15,370,C,0,15,Manual Check
2025-05-17,SKU0019,199,326,15,370,D,1,7,Good
2025-05-24,SKU0019,173,505,15,370,C,2,11,Good
2025-05-31,SKU0019,170,226,15,370,C,1,7,Manual Check
2025-06-07,SKU0019,132,41,15,370,D,2,2,Good
2025-06-14,SKU0019,66,380,15,370,B,0,2,Good
2025-06-21,SKU0019,0,414,15,370,C,0,0,Good
2025-06-28,SKU0019,0,34,15,370,A,0,0,Good
2025-07-05,SKU0019,0,41,15,370,D,0,0,Good
2025-07-12,SKU0019,0,519,15,370,B,0,0,Good
2025-07-19,SKU0019,0,50,15,370,B,0,0,Good
2025-07-26,SKU0019,0,47,15,370,C,0,0,Good
2025-08-02,SKU0019,0,48,15,370,B,0,0,Good
2025-08-09,SKU0019,0,47,15,370,B,0,0,Good
2025-08-16,SKU0019,0,523,15,370,A,0,0,Good
2025-08-23,SKU0019,0,40,15,370,A,0,0,Good
2025-08-30,SKU0019,0,533,15,370,D,0,0,Good
2025-09-06,SKU0019,0,430,15,370,A,0,0,Good
2025-09-13,SKU0019,0,411,15,370,D,0,0,Manual Check
2025-09-20,SKU0019,0,475,15,370,A,0,0,Good
2025-09-27,SKU0019,0,52,15,370,C,0,0,Good
2025-10-04,SKU0019,0,52,15,370,C,0,0,Good
2025-10-11,SKU0019,0,333,15,370,D,0,0,Good
2025-10-18,SKU0019,0,43,15,370,A,0,0,Good
2025-10-25,SKU0019,0,317,15,370,A,0,0,Good
2025-11-01,SKU0019,0,46,15,370,B,0,0,Good
2025-11-08,SKU0019,0,412,15,370,B,0,0,Good
2025-11-15,SKU0019,0,254,15,370,C,0,0,Good
2025-11-22,SKU0019,0,35,15,370,C,0,0,Good
2025-11-29,SKU0019,0,41,15,370,C,0,0,Good
2025-12-06,SKU0019,0,247,15,370,A,0,0,Good
2025-12-13,SKU0019,0,43,15,370,D,0,0,Good
2025-12-20,SKU0019,0,38,15,370,A,0,0,Good
2025-12-27,SKU0019,0,44,15,370,C,0,0,Good
2024-06-01,SKU0020,70,5,10,36,C,0,1,Good
2024-06-08,SKU0020,59,9,10,36,B,0,2,Good
2024-06-15,SKU0020,56,4,10,36,C,1,3,Good
2024-06-22,SKU0020,46,8,10,36,B,0,1,Good
2024-06-29,SKU0020,31,64,10,36,A,0,1,Good
2024-07-06,SKU0020,28,81,10,36,A,0,2,Good
2024-07-13,SKU0020,22,32,10,36,A,1,1,Good
2024-07-20,SKU0020,21,5,10,36,C,0,1,Good
2024-07-27,SKU0020,19,4,10,36,B,0,2,Good
2024-08-03,SKU0020,8,59,10,36,A,0,0,Good
2024-08-10,SKU0020,0,38,10,36,D,0,0,Manual Check
2024-08-17,SKU0020,0,48,10,36,B,0,0,Good
2024-08-24,SKU0020,7,52,10,36,C,0,1,Good
2024-08-31,SKU0020,7,39,10,36,D,0,0,Good
2024-09-07,SKU0020,6,36,10,36,B,0,1,Good
2024-09-14,SKU0020,2,47,10,36,A,0,0,Good
2024-09-21,SKU0020,0,11,10,36,B,0,0,Good
2024-09-28,SKU0020,3,34,10,36,B,0,0,Manual Check
2024-10-05,SKU0020,0,29,10,36,B,0,0,Good
2024-10-12,SKU0020,0,6,10,36,A,0,0,Good
2024-10-19,SKU0020,0,59,10,36,C,0,0,Good
2024-10-26,SKU0020,0,5,10,36,D,0,0,Good
2024-11-02,SKU0020,0,8,10,36,D,0,0,Late Update
2024-11-09,SKU0020,0,5,10,36,C,0,0,Manual Check
2024-11-16,SKU0020,0,48,10,36,C,0,0,Good
2024-11-23,SKU0020,0,4,10,36,D,0,0,Good
2024-11-30,SKU0020,0,38,10,36,B,0,0,Good
2024-12-07,SKU0020,0,76,10,36,A,0,0,Good
2024-12-14,SKU0020,0,8,10,36,D,0,0,Good
2024-12-21,SKU0020,0,79,10,36,C,0,0,Good
2024-12-28,SKU0020,2,38,10,36,D,0,0,Good
2025-01-04,SKU0020,0,6,10,36,D,0,0,Good
2025-01-11,SKU0020,0,82,10,36,D,0,0,Good
2025-01-18,SKU0020,0,7,10,36,A,0,0,Good
2025-01-25,SKU0020,3,11,10,36,C,0,0,Good
2025-02-01,SKU0020,0,60,10,36,A,0,0,Manual Check
2025-02-08,SKU0020,0,15,10,36,D,0,0,Late Update
2025-02-15,SKU0020,4,75,10,36,A,0,0,Good
2025-02-22,SKU0020,0,57,10,36,D,0,0,Good
2025-03-01,SKU0020,3,80,10,36,B,0,0,Good
2025-03-08,SKU0020,4,66,10,36,D,0,0,Good
2025-03-15,SKU0020,5,74,10,36,B,0,0,Manual Check
2025-03-22,SKU0020,0,5,10,36,A,0,0,Good
2025-03-29,SKU0020,4,6,10,36,B,0,0,Good
2025-04-05,SKU0020,2,11,10,36,C,0,0,Good
2025-04-12,SKU0020,0,32,10,36,A,0,0,Good
2025-04-19,SKU0020,0,6,10,36,D,0,0,Good
2025-04-26,SKU0020,0,74,10,36,D,0,0,Good
2025-05-03,SKU0020,0,9,10,36,C,0,0,Good
2025-05-10,SKU0020,0,74,10,36,B,0,0,Good
2025-05-17,SKU0020,0,45,10,36,D,0,0,Good
2025-05-24,SKU0020,1,78,10,36,C,0,0,Good
2025-05-31,SKU0020,0,52,10,36,C,0,0,Good
2025-06-07,SKU0020,3,55,10,36,C,1,0,Manual Check
2025-06-14,SKU0020,3,8,10,36,C,0,1,Good
2025-06-21,SKU0020,0,35,10,36,A,0,0,Good
2025-06-28,SKU0020,0,40,10,36,D,0,0,Good
2025-07-05,SKU0020,0,82,10,36,D,0,0,Good
2025-07-12,SKU0020,0,42,10,36,D,0,0,Manual Check
2025-07-19,SKU0020,0,70,10,36,D,0,0,Good
2025-07-26,SKU0020,0,8,10,36,C,0,0,Manual Check
2025-08-02,SKU0020,0,71,10,36,B,0,0,Good
2025-08-09,SKU0020,0,77,10,36,C,0,0,Good
2025-08-16,SKU0020,0,1,10,36,D,0,0,Manual Check
2025-08-23,SKU0020,0,32,10,36,A,0,0,Late Update
2025-08-30,SKU0020,4,6,10,36,A,0,1,Good
2025-09-06,SKU0020,3,33,10,36,C,0,0,Good
2025-09-13,SKU0020,0,3,10,36,C,0,0,Good
2025-09-20,SKU0020,1,5,10,36,A,0,0,Good
2025-09-27,SKU0020,2,82,10,36,B,0,0,Good
2025-10-04,SKU0020,0,37,10,36,B,0,0,Good
2025-10-11,SKU0020,0,49,10,36,A,0,0,Good
2025-10-18,SKU0020,0,8,10,36,A,0,0,Good
2025-10-25,SKU0020,0,9,10,36,B,0,0,Good
2025-11-01,SKU0020,0,3,10,36,B,0,0,Good
2025-11-08,SKU0020,0,6,10,36,A,0,0,Good
2025-11-15,SKU0020,0,6,10,36,D,0,0,Good
2025-11-22,SKU0020,0,84,10,36,B,0,0,Good
2025-11-29,SKU0020,0,32,10,36,B,0,1,Manual Check
2025-12-06,SKU0020,0,77,10,36,A,0,0,Good
2025-12-13,SKU0020,0,5,10,36,D,0,0,Manual Check
2025-12-20,SKU0020,0,5,10,36,B,0,0,Good
2025-12-27,SKU0020,0,39,10,36,B,0,0,Good
2024-06-01,SKU0021,380,25,14,146,D,2,14,Good
2024-06-08,SKU0021,349,17,14,146,C,3,16,Good
2024-06-15,SKU0021,333,18,14,146,A,2,16,Good
2024-06-22,SKU0021,305,22,14,146,D,3,12,Good
2024-06-29,SKU0021,294,25,14,146,A,3,15,Manual Check
2024-07-06,SKU0021,257,16,14,146,C,2,13,Manual Check
2024-07-13,SKU0021,234,20,14,146,C,1,13,Good
2024-07-20,SKU0021,225,19,14,146,C,2,9,Good
2024-07-27,SKU0021,218,19,14,146,A,1,13,Good
2024-08-03,SKU0021,204,23,14,146,B,1,7,Good
2024-08-10,SKU0021,195,27,14,146,B,3,7,Good
2024-08-17,SKU0021,192,16,14,146,A,2,9,Good
2024-08-24,SKU0021,181,18,14,146,B,3,12,Good
2024-08-31,SKU0021,164,22,14,146,B,1,4,Late Update
2024-09-07,SKU0021,123,189,14,146,C,2,3,Good
2024-09-14,SKU0021,112,16,14,146,B,1,6,Good
2024-09-21,SKU0021,109,153,14,146,B,1,7,Late Update
2024-09-28,SKU0021,99,168,14,146,B,0,6,Good
2024-10-05,SKU0021,48,117,14,146,D,0,4,Good
2024-10-12,SKU0021,18,188,14,146,C,0,0,Good
2024-10-19,SKU0021,0,21,14,146,D,0,0,Good
2024-10-26,SKU0021,0,140,14,146,A,0,0,Good
2024-11-02,SKU0021,0,22,14,146,D,0,0,Good
2024-11-09,SKU0021,0,14,14,146,C,0,0,Good
2024-11-16,SKU0021,0,88,14,146,A,0,0,Good
2024-11-23,SKU0021,0,260,14,146,A,0,0,Good
2024-11-30,SKU0021,0,153,14,146,A,0,0,Good
2024-12-07,SKU0021,0,200,14,146,C,0,0,Late Update
2024-12-14,SKU0021,0,259,14,146,A,0,0,Good
2024-12-21,SKU0021,0,26,14,146,B,0,0,Good
2024-12-28,SKU0021,0,22,14,146,D,0,0,Manual Check
2025-01-04,SKU0021,0,14,14,146,D,0,0,Good
2025-01-11,SKU0021,1,89,14,146,C,0,0,Good
2025-01-18,SKU0021,0,141,14,146,D,0,1,Good
2025-01-25,SKU0021,0,19,14,146,C,0,0,Good
2025-02-01,SKU0021,0,31,14,146,D,0,0,Good
2025-02-08,SKU0021,0,92,14,146,B,0,0,Good
2025-02-15,SKU0021,0,169,14,146,A,0,0,Good
2025-02-22,SKU0021,0,214,14,146,A,0,0,Good
2025-03-01,SKU0021,0,16,14,146,B,0,0,Good
2025-03-08,SKU0021,0,113,14,146,D,0,0,Good
2025-03-15,SKU0021,0,22,14,146,A,0,0,Good
2025-03-22,SKU0021,0,128,14,146,A,0,0,Good
2025-03-29,SKU0021,7,15,14,146,D,0,1,Manual Check
2025-04-05,SKU0021,0,17,14,146,C,0,0,Good
2025-04-12,SKU0021,0,25,14,146,C,0,0,Good
2025-04-19,SKU0021,0,246,14,146,B,0,0,Good
2025-04-26,SKU0021,0,28,14,146,B,0,0,Good
2025-05-03,SKU0021,0,208,14,146,B,0,0,Good
2025-05-10,SKU0021,0,110,14,146,A,0,0,Manual Check
2025-05-17,SKU0021,1,207,14,146,B,0,0,Good
2025-05-24,SKU0021,1,174,14,146,A,0,0,Good
2025-05-31,SKU0021,0,197,14,146,A,0,0,Late Update
2025-06-07,SKU0021,0,209,14,146,C,0,0,Good
2025-06-14,SKU0021,0,108,14,146,B,0,0,Good
2025-06-21,SKU0021,0,233,14,146,D,0,0,Good
2025-06-28,SKU0021,0,16,14,146,D,0,0,Good
2025-07-05,SKU0021,0,19,14,146,B,0,0,Good
2025-07-12,SKU0021,0,106,14,146,C,0,0,Good
2025-07-19,SKU0021,0,213,14,146,C,0,0,Manual Check
2025-07-26,SKU0021,0,91,14,146,A,0,0,Good
2025-08-02,SKU0021,0,241,14,146,D,0,0,Good
2025-08-09,SKU0021,0,249,14,146,A,0,1,Good
2025-08-16,SKU0021,0,219,14,146,A,0,0,Good
2025-08-23,SKU0021,2,28,14,146,D,0,0,Good
2025-08-30,SKU0021,0,152,14,146,A,0,0,Good
2025-09-06,SKU0021,0,197,14,146,B,0,0,Good
2025-09-13,SKU0021,0,22,14,146,C,0,0,Good
2025-09-20,SKU0021,0,226,14,146,C,0,0,Good
2025-09-27,SKU0021,0,17,14,146,D,0,0,Good
2025-10-04,SKU0021,0,21,14,146,B,0,0,Good
2025-10-11,SKU0021,0,21,14,146,B,0,0,Good
2025-10-18,SKU0021,0,192,14,146,C,0,0,Good
2025-10-25,SKU0021,0,118,14,146,A,0,0,Good
2025-11-01,SKU0021,0,175,14,146,B,0,0,Good
2025-11-08,SKU0021,0,144,14,146,A,0,0,Good
2025-11-15,SKU0021,0,258,14,146,D,0,0,Good
2025-11-22,SKU0021,0,167,14,146,D,0,0,Good
2025-11-29,SKU0021,0,22,14,146,D,0,0,Manual Check
2025-12-06,SKU0021,0,100,14,146,A,0,0,Good
2025-12-13,SKU0021,0,247,14,146,C,0,0,Good
2025-12-20,SKU0021,0,20,14,146,B,0,0,Good
2025-12-27,SKU0021,7,23,14,146,C,0,0,Good
2024-06-01,SKU0022,138,9,16,87,C,1,8,Good
2024-06-08,SKU0022,142,18,16,87,C,0,8,Good
2024-06-15,SKU0022,151,13,16,87,B,2,9,Good
2024-06-22,SKU0022,157,10,16,87,A,0,6,Good
2024-06-29,SKU0022,169,8,16,87,D,2,9,Good
2024-07-06,SKU0022,177,4,16,87,A,1,8,Good
2024-07-13,SKU0022,193,12,16,87,C,0,8,Good
2024-07-20,SKU0022,204,10,16,87,C,0,11,Late Update
2024-07-27,SKU0022,214,18,16,87,A,0,9,Good
2024-08-03,SKU0022,224,5,16,87,A,1,2,Good
2024-08-10,SKU0022,234,9,16,87,C,1,7,Good
2024-08-17,SKU0022,252,9,16,87,C,2,12,Good
2024-08-24,SKU0022,265,8,16,87,C,2,12,Good
2024-08-31,SKU0022,281,14,16,87,A,3,10,Good
2024-09-07,SKU0022,286,8,16,87,C,1,14,Good
2024-09-14,SKU0022,294,9,16,87,D,5,6,Good
2024-09-21,SKU0022,304,10,16,87,A,0,12,Good
2024-09-28,SKU0022,315,15,16,87,A,1,21,Good
2024-10-05,SKU0022,332,12,16,87,D,3,18,Late Update
2024-10-12,SKU0022,342,11,16,87,A,2,21,Good
2024-10-19,SKU0022,354,7,16,87,B,4,16,Good
2024-10-26,SKU0022,365,12,16,87,D,1,13,Manual Check
2024-11-02,SKU0022,375,9,16,87,D,2,11,Good
2024-11-09,SKU0022,390,9,16,87,D,5,22,Good
2024-11-16,SKU0022,405,15,16,87,B,4,21,Manual Check
2024-11-23,SKU0022,412,11,16,87,B,3,15,Good
2024-11-30,SKU0022,421,8,16,87,C,4,12,Good
2024-12-07,SKU0022,435,16,16,87,B,2,24,Good
2024-12-14,SKU0022,448,17,16,87,C,2,29,Late Update
2024-12-21,SKU0022,459,9,16,87,A,6,14,Good
2024-12-28,SKU0022,465,5,16,87,D,4,24,Manual Check
2025-01-04,SKU0022,474,8,16,87,D,2,15,Good
2025-01-11,SKU0022,487,9,16,87,B,4,22,Good
2025-01-18,SKU0022,497,15,16,87,D,4,23,Good
2025-01-25,SKU0022,510,9,16,87,D,1,23,Good
2025-02-01,SKU0022,521,10,16,87,C,6,22,Good
2025-02-08,SKU0022,523,10,16,87,A,2,28,Good
2025-02-15,SKU0022,519,16,16,87,B,1,18,Good
2025-02-22,SKU0022,526,19,16,87,B,2,21,Good
2025-03-01,SKU0022,530,7,16,87,A,0,28,Good
2025-03-08,SKU0022,523,14,16,87,A,4,16,Good
2025-03-15,SKU0022,521,10,16,87,C,5,22,Good
2025-03-22,SKU0022,522,10,16,87,B,2,23,Good
2025-03-29,SKU0022,524,15,16,87,A,6,28,Manual Check
2025-04-05,SKU0022,513,11,16,87,C,6,17,Manual Check
2025-04-12,SKU0022,509,11,16,87,D,3,16,Good
2025-04-19,SKU0022,505,10,16,87,B,5,27,Good
2025-04-26,SKU0022,507,6,16,87,C,3,21,Late Update
2025-05-03,SKU0022,505,8,16,87,B,2,22,Good
2025-05-10,SKU0022,502,14,16,87,A,5,27,Good
2025-05-17,SKU0022,498,6,16,87,A,5,18,Good
2025-05-24,SKU0022,502,10,16,87,A,6,23,Late Update
2025-05-31,SKU0022,501,16,16,87,A,4,18,Good
2025-06-07,SKU0022,498,7,16,87,B,4,17,Late Update
2025-06-14,SKU0022,476,12,16,87,D,4,17,Good
2025-06-21,SKU0022,469,7,16,87,B,10,18,Good
2025-06-28,SKU0022,452,10,16,87,A,2,23,Good
2025-07-05,SKU0022,439,10,16,87,C,4,21,Good
2025-07-12,SKU0022,412,12,16,87,A,3,18,Good
2025-07-19,SKU0022,396,10,16,87,A,4,22,Good
2025-07-26,SKU0022,371,10,16,87,C,1,14,Good
2025-08-02,SKU0022,357,9,16,87,B,1,10,Good
2025-08-09,SKU0022,338,6,16,87,B,3,14,Manual Check
2025-08-16,SKU0022,330,13,16,87,D,5,13,Good
2025-08-23,SKU0022,320,13,16,87,B,1,9,Good
2025-08-30,SKU0022,320,12,16,87,A,2,17,Good
2025-09-06,SKU0022,301,5,16,87,A,4,20,Good
2025-09-13,SKU0022,289,13,16,87,D,4,12,Good
2025-09-20,SKU0022,284,10,16,87,A,2,12,Good
2025-09-27,SKU0022,273,10,16,87,C,2,14,Good
2025-10-04,SKU0022,248,12,16,87,A,1,10,Good
2025-10-11,SKU0022,227,6,16,87,B,0,10,Good
2025-10-18,SKU0022,203,14,16,87,C,2,7,Good
2025-10-25,SKU0022,175,10,16,87,B,2,10,Good
2025-11-01,SKU0022,163,13,16,87,D,2,4,Good
2025-11-08,SKU0022,147,8,16,87,B,1,1,Good
2025-11-15,SKU0022,124,12,16,87,C,1,5,Good
2025-11-22,SKU0022,92,14,16,87,D,1,2,Good
2025-11-29,SKU0022,80,10,16,87,B,2,2,Good
2025-12-06,SKU0022,77,6,16,87,C,1,2,Good
2025-12-13,SKU0022,73,12,16,87,D,0,4,Good
2025-12-20,SKU0022,66,11,16,87,D,0,6,Late Update
2025-12-27,SKU0022,70,148,16,87,D,1,4,Good
2024-06-01,SKU0023,319,15,20,141,B,1,12,Good
2024-06-08,SKU0023,294,16,20,141,C,1,21,Manual Check
